                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    827,                0.61545,                0.49285,                 1.1259,                0.88163,                0.86546,                 0.8893,                0.59148,                 1.2661,                0.71386,                 1.9459,              0.0091833,              0.0091833,              0.0091833
                    828,                0.62189,                0.48996,                 1.1249,                0.88119,                0.86628,                0.88966,                0.59204,                 1.2663,                 0.7133,                 1.9464,              0.0091823,              0.0091823,              0.0091823
                    829,                 0.6128,                0.49007,                 1.1214,                0.88221,                0.86628,                0.88961,                0.59216,                 1.2655,                0.71318,                 1.9453,              0.0091813,              0.0091813,              0.0091813
                    830,                 0.6151,                0.49337,                 1.1311,                0.88046,                 0.8671,                0.88945,                0.59172,                 1.2655,                0.71258,                 1.9454,              0.0091803,              0.0091803,              0.0091803
                    831,                0.62424,                0.49379,                 1.1297,                0.88174,                0.86857,                0.88959,                0.59134,                 1.2654,                0.71348,                 1.9454,              0.0091793,              0.0091793,              0.0091793
                    832,                0.61538,                 0.4895,                 1.1273,                0.88156,                0.86792,                0.89001,                0.59196,                 1.2655,                 0.7125,                 1.9452,              0.0091783,              0.0091783,              0.0091783
                    833,                0.61836,                0.50593,                 1.1258,                0.88085,                0.87039,                0.88956,                0.59259,                 1.2655,                0.71305,                 1.9454,              0.0091773,              0.0091773,              0.0091773
                    834,                0.61069,                0.48796,                 1.1207,                 0.8794,                0.87121,                0.88916,                0.59217,                 1.2667,                0.71294,                 1.9481,              0.0091763,              0.0091763,              0.0091763
                    835,                0.62473,                0.49416,                 1.1293,                0.88061,                0.86522,                0.88917,                0.59236,                 1.2666,                0.71366,                 1.9481,              0.0091753,              0.0091753,              0.0091753
                    836,                0.62011,                0.49032,                 1.1239,                0.88074,                0.86635,                 0.8888,                0.59196,                 1.2661,                0.71403,                 1.9477,              0.0091743,              0.0091743,              0.0091743
                    837,                0.62707,                0.49179,                 1.1285,                0.88012,                0.87039,                0.88836,                0.59192,                 1.2656,                 0.7141,                 1.9474,              0.0091734,              0.0091734,              0.0091734
                    838,                0.61994,                0.49983,                  1.126,                0.88055,                0.87081,                0.88776,                0.59136,                 1.2655,                0.71431,                 1.9475,              0.0091724,              0.0091724,              0.0091724
                    839,                0.62312,                0.49777,                 1.1316,                0.87891,                0.87039,                0.88757,                0.59124,                 1.2657,                0.71459,                  1.948,              0.0091714,              0.0091714,              0.0091714
                    840,                0.61786,                0.48283,                  1.127,                 0.8795,                0.87039,                0.88748,                0.59165,                 1.2656,                0.71468,                 1.9479,              0.0091704,              0.0091704,              0.0091704
                    841,                0.62215,                0.49188,                 1.1263,                0.87883,                0.87039,                0.88783,                0.59164,                 1.2658,                0.71448,                  1.948,              0.0091694,              0.0091694,              0.0091694
                    842,                0.61004,                0.48634,                 1.1216,                0.87838,                0.87091,                0.88733,                0.59111,                 1.2654,                0.71528,                 1.9478,              0.0091684,              0.0091684,              0.0091684
                    843,                0.61901,                0.49944,                 1.1242,                0.88126,                0.86453,                0.88824,                0.59168,                 1.2649,                0.71428,                 1.9463,              0.0091674,              0.0091674,              0.0091674
                    844,                0.61146,                0.48548,                 1.1208,                0.87476,                0.87039,                0.88705,                0.59158,                 1.2647,                0.71418,                 1.9471,              0.0091664,              0.0091664,              0.0091664
                    845,                0.62593,                0.48997,                   1.13,                0.86909,                0.87449,                0.88651,                0.59167,                 1.2646,                0.71452,                  1.947,              0.0091654,              0.0091654,              0.0091654
                    846,                0.62226,                0.49087,                 1.1224,                 0.8693,                0.87299,                0.88658,                 0.5915,                 1.2645,                 0.7141,                 1.9475,              0.0091644,              0.0091644,              0.0091644
                    847,                0.62714,                0.49106,                 1.1283,                0.87005,                0.87326,                0.88667,                 0.5917,                 1.2645,                0.71454,                 1.9471,              0.0091635,              0.0091635,              0.0091635
                    848,                0.62267,                0.49288,                  1.127,                0.87447,                0.86866,                0.88758,                0.59125,                 1.2648,                0.71491,                 1.9476,              0.0091625,              0.0091625,              0.0091625
                    849,                0.61731,                0.48551,                 1.1233,                0.87327,                0.86957,                0.88761,                0.59124,                 1.2662,                0.71588,                 1.9498,              0.0091615,              0.0091615,              0.0091615
                    850,                0.61206,                0.48553,                 1.1242,                0.87016,                0.87412,                 0.8878,                0.59152,                 1.2657,                0.71584,                 1.9492,              0.0091605,              0.0091605,              0.0091605
                    851,                 0.6225,                0.48416,                 1.1192,                0.87667,                0.86628,                0.88774,                0.59119,                 1.2658,                0.71609,                 1.9493,              0.0091595,              0.0091595,              0.0091595
                    852,                 0.6212,                0.48576,                 1.1282,                0.87371,                0.86833,                0.88747,                0.59172,                 1.2654,                0.71579,                 1.9491,              0.0091585,              0.0091585,              0.0091585
                    853,                0.61128,                0.48648,                 1.1183,                0.86943,                  0.874,                0.88821,                0.59178,                 1.2651,                0.71554,                 1.9487,              0.0091575,              0.0091575,              0.0091575
                    854,                0.62214,                0.49172,                 1.1287,                0.86945,                0.87418,                0.88838,                0.59168,                 1.2659,                0.71471,                 1.9493,              0.0091565,              0.0091565,              0.0091565
                    855,                0.61883,                0.49306,                 1.1197,                0.86997,                0.87203,                0.88864,                0.59153,                 1.2654,                0.71485,                 1.9486,              0.0091555,              0.0091555,              0.0091555
                    856,                0.61407,                0.48471,                   1.12,                0.87065,                0.87241,                0.88923,                0.59187,                 1.2656,                0.71642,                 1.9488,              0.0091545,              0.0091545,              0.0091545
                    857,                0.62304,                0.49053,                 1.1286,                0.86987,                0.86957,                0.88932,                0.59172,                 1.2654,                0.71633,                 1.9481,              0.0091535,              0.0091535,              0.0091535
                    858,                0.61049,                0.48431,                 1.1225,                0.87031,                0.86977,                0.88925,                0.59187,                  1.266,                0.71679,                 1.9488,              0.0091526,              0.0091526,              0.0091526
                    859,                0.61144,                0.48906,                 1.1255,                0.87176,                0.86957,                0.88831,                0.59152,                 1.2657,                0.71549,                 1.9483,              0.0091516,              0.0091516,              0.0091516
                    860,                0.61595,                0.49211,                 1.1242,                0.87148,                0.86957,                0.88809,                0.59109,                 1.2659,                0.71617,                 1.9489,              0.0091506,              0.0091506,              0.0091506
                    861,                0.61533,                0.48621,                 1.1235,                  0.871,                0.86961,                0.88794,                0.59086,                 1.2663,                0.71575,                 1.9488,              0.0091496,              0.0091496,              0.0091496
                    862,                0.62083,                0.48788,                 1.1298,                 0.8705,                0.87125,                0.88783,                0.59134,                 1.2664,                0.71538,                 1.9488,              0.0091486,              0.0091486,              0.0091486
                    863,                0.62432,                0.49381,                 1.1322,                0.87108,                0.87024,                0.88794,                0.59142,                 1.2672,                 0.7155,                 1.9501,              0.0091476,              0.0091476,              0.0091476
                    864,                0.60996,                0.48659,                 1.1177,                0.87068,                0.87263,                0.88791,                0.59127,                 1.2662,                0.71595,                 1.9484,              0.0091466,              0.0091466,              0.0091466
                    865,                0.61042,                0.48422,                 1.1219,                 0.8705,                0.87285,                0.88772,                0.59171,                 1.2677,                0.71522,                 1.9505,              0.0091456,              0.0091456,              0.0091456
                    866,                0.61514,                0.48435,                 1.1243,                   0.87,                0.87367,                 0.8876,                0.59112,                 1.2682,                0.71659,                 1.9511,              0.0091446,              0.0091446,              0.0091446
                    867,                0.61597,                  0.484,                 1.1237,                0.86969,                0.87367,                0.88765,                 0.5914,                 1.2686,                0.71606,                 1.9517,              0.0091436,              0.0091436,              0.0091436
                    868,                0.61817,                0.48819,                 1.1224,                0.86945,                0.87415,                 0.8876,                0.59102,                 1.2688,                0.71626,                 1.9525,              0.0091427,              0.0091427,              0.0091427
                    869,                0.61095,                0.48359,                 1.1203,                0.86961,                0.87367,                0.88766,                0.59123,                 1.2685,                0.71663,                 1.9522,              0.0091417,              0.0091417,              0.0091417
                    870,                0.62209,                0.49292,                 1.1284,                0.86669,                0.87465,                0.88825,                0.59106,                 1.2687,                0.71641,                 1.9529,              0.0091407,              0.0091407,              0.0091407
                    871,                0.61703,                0.48683,                 1.1239,                 0.8673,                0.87395,                0.88827,                0.59106,                  1.269,                0.71703,                 1.9536,              0.0091397,              0.0091397,              0.0091397
                    872,                0.60962,                0.48584,                 1.1174,                0.86649,                0.87285,                0.88832,                0.59146,                  1.269,                0.71694,                 1.9537,              0.0091387,              0.0091387,              0.0091387
                    873,                0.60847,                0.48196,                 1.1196,                0.86859,                0.87298,                0.88904,                0.59195,                 1.2685,                0.71679,                 1.9536,              0.0091377,              0.0091377,              0.0091377
                    874,                 0.6261,                0.49047,                 1.1284,                0.88167,                0.86181,                 0.8888,                0.59176,                 1.2684,                 0.7183,                 1.9531,              0.0091367,              0.0091367,              0.0091367
                    875,                  0.607,                0.47706,                 1.1175,                0.88218,                0.86136,                0.88888,                0.59264,                 1.2687,                0.71763,                 1.9531,              0.0091357,              0.0091357,              0.0091357
                    876,                0.61577,                0.48799,                 1.1246,                0.88167,                0.86136,                0.88859,                0.59263,                 1.2688,                0.71775,                 1.9528,              0.0091347,              0.0091347,              0.0091347
                    877,                 0.6192,                0.49906,                 1.1247,                0.88209,                0.86136,                0.88763,                0.59311,                 1.2687,                0.71686,                 1.9527,              0.0091337,              0.0091337,              0.0091337
                    878,                0.61338,                0.49611,                  1.122,                0.88131,                0.86136,                0.88796,                0.59296,                 1.2683,                0.71634,                 1.9527,              0.0091328,              0.0091328,              0.0091328
                    879,                0.60991,                0.48229,                 1.1204,                0.88348,                 0.8589,                0.88808,                0.59401,                 1.2685,                0.71639,                  1.953,              0.0091318,              0.0091318,              0.0091318
                    880,                0.61025,                0.48047,                 1.1216,                0.88444,                 0.8589,                0.88792,                0.59334,                 1.2683,                 0.7163,                 1.9531,              0.0091308,              0.0091308,              0.0091308
                    881,                0.61124,                0.48481,                 1.1228,                0.88642,                0.85789,                0.88792,                0.59359,                 1.2682,                0.71527,                 1.9532,              0.0091298,              0.0091298,              0.0091298
                    882,                 0.6185,                0.49014,                 1.1239,                  0.887,                0.85808,                0.88805,                0.59403,                 1.2682,                0.71506,                 1.9539,              0.0091288,              0.0091288,              0.0091288
                    883,                0.61063,                0.48427,                 1.1229,                0.88723,                0.85841,                0.88813,                0.59321,                 1.2689,                0.71484,                 1.9547,              0.0091278,              0.0091278,              0.0091278
                    884,                0.60393,                 0.4784,                 1.1184,                 0.8858,                 0.8548,                0.88782,                 0.5937,                 1.2688,                0.71552,                 1.9551,              0.0091268,              0.0091268,              0.0091268
                    885,                0.60699,                0.48105,                 1.1197,                0.88552,                0.85562,                0.88828,                0.59353,                 1.2687,                0.71497,                  1.955,              0.0091258,              0.0091258,              0.0091258
                    886,                0.60659,                0.47771,                 1.1211,                0.88463,                0.85545,                0.88823,                0.59362,                 1.2687,                0.71471,                  1.955,              0.0091248,              0.0091248,              0.0091248
                    887,                0.60978,                0.48592,                 1.1156,                0.88496,                 0.8589,                0.88787,                0.59384,                 1.2687,                0.71457,                 1.9552,              0.0091239,              0.0091239,              0.0091239
                    888,                0.61223,                0.49241,                 1.1224,                 0.8845,                0.85808,                0.88724,                0.59346,                  1.268,                0.71496,                 1.9545,              0.0091229,              0.0091229,              0.0091229
                    889,                0.62276,                0.48888,                 1.1277,                0.88491,                0.85781,                0.88622,                0.59303,                 1.2679,                0.71527,                 1.9554,              0.0091219,              0.0091219,              0.0091219
                    890,                0.61193,                0.48671,                 1.1228,                0.88463,                0.85726,                0.88575,                0.59286,                 1.2668,                 0.7155,                 1.9539,              0.0091209,              0.0091209,              0.0091209
                    891,                0.61955,                  0.485,                 1.1279,                0.88411,                0.85739,                0.88587,                0.59293,                 1.2665,                0.71547,                 1.9536,              0.0091199,              0.0091199,              0.0091199
                    892,                0.60457,                0.48111,                 1.1156,                0.87089,                0.86876,                0.88647,                0.59367,                 1.2667,                0.71509,                 1.9539,              0.0091189,              0.0091189,              0.0091189
                    893,                0.60883,                 0.4881,                 1.1166,                0.87106,                0.87009,                0.88694,                 0.5933,                 1.2664,                0.71446,                 1.9539,              0.0091179,              0.0091179,              0.0091179
                    894,                0.61309,                0.48599,                 1.1172,                  0.883,                0.85808,                0.88788,                0.59399,                 1.2668,                0.71445,                 1.9547,              0.0091169,              0.0091169,              0.0091169
                    895,                0.60549,                0.48317,                 1.1181,                0.87223,                0.86806,                0.88765,                  0.593,                 1.2673,                0.71346,                 1.9559,              0.0091159,              0.0091159,              0.0091159
                    896,                0.61118,                0.48764,                 1.1185,                0.87197,                0.86792,                0.88827,                0.59307,                 1.2673,                0.71476,                 1.9556,              0.0091149,              0.0091149,              0.0091149
                    897,                0.61309,                0.48629,                 1.1225,                0.87274,                0.86792,                0.88826,                0.59301,                  1.268,                0.71445,                  1.957,              0.0091139,              0.0091139,              0.0091139
                    898,                0.61689,                0.48087,                 1.1229,                0.87452,                 0.8671,                0.88724,                0.59311,                  1.268,                0.71428,                 1.9572,               0.009113,               0.009113,               0.009113
                    899,                 0.5988,                0.47609,                 1.1125,                0.88306,                 0.8611,                 0.8869,                0.59322,                 1.2685,                0.71372,                 1.9582,               0.009112,               0.009112,               0.009112
                    900,                 0.6109,                0.48199,                 1.1193,                0.87671,                0.86628,                0.88797,                0.59353,                 1.2678,                0.71379,                 1.9574,               0.009111,               0.009111,               0.009111
                    901,                0.61434,                0.49013,                 1.1184,                0.87781,                0.86628,                0.88795,                0.59303,                 1.2679,                 0.7133,                 1.9578,                0.00911,                0.00911,                0.00911
                    902,                 0.6062,                0.48037,                 1.1159,                0.88159,                0.86382,                0.88811,                0.59319,                 1.2677,                0.71285,                 1.9569,               0.009109,               0.009109,               0.009109
                    903,                0.61361,                0.48762,                 1.1223,                0.87987,                0.86524,                0.88809,                 0.5931,                  1.268,                0.71287,                 1.9573,               0.009108,               0.009108,               0.009108
                    904,                0.61712,                0.48899,                 1.1283,                0.87989,                0.86628,                 0.8882,                0.59265,                 1.2677,                0.71304,                 1.9569,               0.009107,               0.009107,               0.009107
                    905,                0.61054,                0.48283,                 1.1228,                0.87786,                0.86628,                0.88819,                0.59294,                  1.268,                0.71301,                 1.9575,               0.009106,               0.009106,               0.009106
                    906,                 0.6167,                0.48682,                 1.1232,                0.87766,                0.86874,                0.88692,                0.59272,                  1.268,                0.71457,                 1.9572,               0.009105,               0.009105,               0.009105
                    907,                0.60688,                0.48287,                 1.1186,                0.87647,                0.86957,                0.88761,                0.59284,                 1.2687,                0.71426,                 1.9579,              0.0091041,              0.0091041,              0.0091041
                    908,                0.62076,                  0.495,                 1.1317,                0.88349,                  0.863,                0.88766,                0.59269,                 1.2688,                0.71432,                 1.9578,              0.0091031,              0.0091031,              0.0091031
                    909,                0.60432,                0.48305,                 1.1166,                0.87569,                0.86957,                0.88737,                0.59216,                 1.2694,                 0.7143,                 1.9587,              0.0091021,              0.0091021,              0.0091021
                    910,                0.59828,                 0.4704,                 1.1091,                 0.8723,                0.86957,                0.88742,                0.59283,                 1.2697,                0.71394,                 1.9592,              0.0091011,              0.0091011,              0.0091011
                    911,                 0.6171,                0.48912,                 1.1264,                0.87507,                0.86957,                0.88748,                0.59245,                 1.2693,                  0.714,                 1.9589,              0.0091001,              0.0091001,              0.0091001
                    912,                0.60704,                0.48438,                 1.1178,                0.87733,                0.86829,                0.88745,                0.59203,                 1.2695,                0.71399,                  1.959,              0.0090991,              0.0090991,              0.0090991
                    913,                0.60608,                 0.4837,                 1.1178,                0.87665,                0.86957,                0.88721,                0.59155,                 1.2698,                0.71383,                 1.9598,              0.0090981,              0.0090981,              0.0090981
                    914,                0.60127,                0.48496,                 1.1163,                 0.8764,                0.86874,                0.88518,                0.59104,                 1.2705,                  0.713,                 1.9607,              0.0090971,              0.0090971,              0.0090971
                    915,                0.61327,                 0.4886,                  1.124,                0.87519,                0.86874,                0.88508,                0.59091,                 1.2698,                0.71175,                 1.9597,              0.0090961,              0.0090961,              0.0090961
                    916,                0.62019,                0.49369,                 1.1287,                0.87526,                0.86919,                0.88598,                0.59067,                 1.2698,                0.71155,                 1.9598,              0.0090951,              0.0090951,              0.0090951
                    917,                0.61024,                0.48744,                 1.1183,                0.87533,                0.86971,                0.88581,                0.59023,                 1.2701,                0.71172,                 1.9607,              0.0090942,              0.0090942,              0.0090942
                    918,                0.61117,                0.48013,                 1.1237,                 0.8742,                0.87039,                0.88576,                0.58994,                 1.2706,                0.71228,                 1.9617,              0.0090932,              0.0090932,              0.0090932
                    919,                0.61061,                0.48325,                 1.1214,                0.87575,                0.86874,                 0.8861,                0.59018,                 1.2702,                 0.7126,                 1.9618,              0.0090922,              0.0090922,              0.0090922
                    920,                0.61274,                0.49152,                 1.1202,                0.87805,                0.86826,                0.88552,                0.58947,                 1.2701,                0.71313,                 1.9619,              0.0090912,              0.0090912,              0.0090912
                    921,                0.61651,                0.49506,                 1.1247,                0.87901,                0.86792,                0.88507,                0.58954,                 1.2707,                0.71395,                 1.9628,              0.0090902,              0.0090902,              0.0090902
                    922,                0.61303,                0.49303,                 1.1247,                0.87538,                 0.8701,                0.88427,                0.58924,                 1.2704,                0.71366,                 1.9626,              0.0090892,              0.0090892,              0.0090892
                    923,                0.61037,                0.48105,                  1.114,                0.87393,                0.87004,                0.88428,                0.58941,                 1.2704,                0.71397,                 1.9627,              0.0090882,              0.0090882,              0.0090882
                    924,                0.61022,                0.48746,                 1.1249,                0.87183,                0.87051,                0.88352,                0.58882,                 1.2704,                0.71386,                 1.9635,              0.0090872,              0.0090872,              0.0090872
                    925,                0.61061,                0.47984,                 1.1214,                0.87359,                0.87039,                0.88336,                0.58844,                 1.2704,                 0.7144,                 1.9638,              0.0090862,              0.0090862,              0.0090862
                    926,                0.60743,                0.48387,                 1.1221,                0.87112,                0.87055,                0.88406,                0.58857,                 1.2704,                0.71441,                 1.9639,              0.0090852,              0.0090852,              0.0090852
                    927,                0.60176,                0.47844,                 1.1124,                0.86709,                0.87232,                0.88393,                0.58871,                 1.2709,                0.71603,                 1.9647,              0.0090843,              0.0090843,              0.0090843
                    928,                 0.6086,                0.48878,                 1.1185,                0.87126,                0.86957,                0.88394,                 0.5891,                 1.2703,                0.71486,                 1.9642,              0.0090833,              0.0090833,              0.0090833
                    929,                 0.6011,                0.47499,                 1.1169,                0.87169,                 0.8694,                0.88356,                0.58881,                  1.271,                0.71558,                 1.9649,              0.0090823,              0.0090823,              0.0090823
                    930,                0.61248,                0.48798,                 1.1171,                0.87235,                0.86894,                0.88316,                0.58822,                 1.2711,                0.71571,                 1.9653,              0.0090813,              0.0090813,              0.0090813
                    931,                0.61312,                0.48183,                   1.12,                0.87542,                0.86471,                 0.8833,                0.58835,                 1.2722,                0.71695,                 1.9669,              0.0090803,              0.0090803,              0.0090803
                    932,                0.59782,                0.47222,                 1.1124,                0.87381,                0.86382,                0.88271,                0.58824,                 1.2723,                0.71686,                 1.9675,              0.0090793,              0.0090793,              0.0090793
                    933,                0.61038,                0.48571,                 1.1172,                0.87457,                0.86546,                0.88261,                0.58796,                 1.2727,                0.71658,                 1.9682,              0.0090783,              0.0090783,              0.0090783
                    934,                0.60338,                0.48175,                 1.1175,                0.87526,                0.86546,                0.88212,                0.58804,                 1.2731,                0.71755,                 1.9688,              0.0090773,              0.0090773,              0.0090773
                    935,                0.61925,                0.48625,                 1.1205,                0.87439,                0.86464,                0.88125,                0.58837,                 1.2729,                0.71857,                  1.969,              0.0090763,              0.0090763,              0.0090763
                    936,                0.61159,                0.48293,                 1.1218,                0.87283,                0.86546,                0.88184,                0.58793,                 1.2732,                0.71884,                 1.9697,              0.0090753,              0.0090753,              0.0090753
                    937,                 0.6144,                0.49307,                 1.1237,                0.87241,                0.86383,                0.88165,                0.58754,                 1.2728,                0.71938,                 1.9693,              0.0090744,              0.0090744,              0.0090744
                    938,                0.60024,                0.47536,                 1.1119,                 0.8738,                0.86382,                0.88214,                0.58682,                 1.2729,                0.72041,                 1.9695,              0.0090734,              0.0090734,              0.0090734
                    939,                 0.6067,                0.48386,                 1.1199,                0.86996,                0.86714,                0.88191,                0.58646,                 1.2729,                0.72141,                   1.97,              0.0090724,              0.0090724,              0.0090724
                    940,                0.60738,                0.48604,                 1.1184,                0.87055,                0.86792,                0.88197,                0.58645,                 1.2728,                0.72178,                 1.9697,              0.0090714,              0.0090714,              0.0090714
                    941,                0.61021,                 0.4877,                  1.121,                0.86943,                0.86874,                0.88188,                0.58649,                 1.2729,                0.72222,                 1.9705,              0.0090704,              0.0090704,              0.0090704
                    942,                0.60702,                0.47433,                 1.1163,                0.86945,                0.86872,                0.88159,                0.58649,                 1.2723,                0.72322,                 1.9701,              0.0090694,              0.0090694,              0.0090694
                    943,                 0.6068,                0.48914,                  1.119,                0.86826,                0.86957,                0.88131,                0.58638,                 1.2724,                0.72377,                 1.9704,              0.0090684,              0.0090684,              0.0090684
                    944,                0.61735,                0.48942,                 1.1278,                0.86832,                0.87121,                0.88137,                0.58608,                 1.2726,                0.72354,                 1.9706,              0.0090674,              0.0090674,              0.0090674
                    945,                0.60645,                0.48015,                 1.1189,                0.86785,                0.87039,                0.88155,                  0.586,                 1.2726,                0.72414,                 1.9712,              0.0090664,              0.0090664,              0.0090664
                    946,                0.60613,                0.48282,                  1.116,                0.86681,                 0.8702,                0.88153,                0.58634,                 1.2728,                0.72447,                 1.9716,              0.0090654,              0.0090654,              0.0090654
                    947,                0.60405,                0.47671,                 1.1112,                 0.8675,                 0.8701,                0.88141,                0.58634,                 1.2725,                0.72552,                 1.9719,              0.0090644,              0.0090644,              0.0090644
                    948,                0.60882,                0.48397,                 1.1187,                 0.8674,                0.86935,                0.88168,                0.58626,                  1.273,                0.72678,                 1.9722,              0.0090635,              0.0090635,              0.0090635
                    949,                0.60403,                0.47781,                 1.1166,                0.86572,                0.86957,                0.88249,                0.58646,                 1.2732,                0.72823,                 1.9724,              0.0090625,              0.0090625,              0.0090625
                    950,                0.61122,                0.48222,                 1.1244,                0.86646,                0.86757,                0.88251,                0.58673,                 1.2736,                0.72751,                 1.9735,              0.0090615,              0.0090615,              0.0090615
                    951,                0.60472,                0.48668,                 1.1209,                0.88642,                0.85151,                0.88294,                0.58671,                 1.2727,                0.72873,                 1.9719,              0.0090605,              0.0090605,              0.0090605
                    952,                0.60915,                0.48345,                 1.1248,                0.86666,                0.86914,                0.88451,                0.58812,                 1.2727,                0.72887,                 1.9716,              0.0090595,              0.0090595,              0.0090595
                    953,                0.60848,                0.47933,                 1.1119,                0.89001,                0.84824,                0.88466,                0.58775,                 1.2717,                0.72937,                 1.9707,              0.0090585,              0.0090585,              0.0090585
                    954,                0.59765,                0.48557,                  1.113,                0.86949,                  0.869,                0.88472,                 0.5882,                 1.2723,                 0.7295,                 1.9721,              0.0090575,              0.0090575,              0.0090575
                    955,                0.60132,                0.47869,                 1.1132,                 0.8742,                0.86382,                0.88494,                0.58753,                 1.2727,                0.72926,                  1.973,              0.0090565,              0.0090565,              0.0090565
                    956,                0.59749,                0.46602,                 1.1067,                0.87525,                0.86333,                0.88509,                0.58799,                 1.2721,                0.72979,                 1.9719,              0.0090555,              0.0090555,              0.0090555
                    957,                0.60921,                0.49218,                 1.1208,                0.87611,                  0.863,                0.88528,                 0.5875,                  1.272,                0.72981,                 1.9718,              0.0090545,              0.0090545,              0.0090545
                    958,                 0.6045,                0.48677,                 1.1203,                0.87594,                0.86464,                0.88554,                0.58765,                  1.272,                0.72994,                  1.972,              0.0090536,              0.0090536,              0.0090536
                    959,                0.60409,                0.49223,                 1.1161,                0.87578,                0.86464,                0.88592,                0.58792,                 1.2728,                0.72879,                 1.9731,              0.0090526,              0.0090526,              0.0090526
                    960,                0.59604,                0.47517,                 1.1131,                0.87492,                0.86546,                0.88572,                0.58777,                 1.2731,                 0.7295,                 1.9738,              0.0090516,              0.0090516,              0.0090516
